Date,Open,High,Low,Close,Adj Close,Volume
2016-11-16,0.007888,0.007944,0.007842,0.007842,0.007842,2905840
2016-11-17,0.007851,0.007867,0.007721,0.007727,0.007727,2401030
2016-11-18,0.007722,0.007778,0.007709,0.007778,0.007778,2487390
2016-11-19,0.007778,0.007809,0.007753,0.007799,0.007799,1296770
2016-11-20,0.007799,0.007806,0.007626,0.007651,0.007651,1875290
2016-11-21,0.007649,0.007651,0.007566,0.007566,0.007566,2594010
2016-11-22,0.007567,0.007567,0.007431,0.007434,0.007434,2400100
2016-11-23,0.007434,0.007435,0.007035,0.007061,0.007061,3730650
2016-11-24,0.007062,0.007069,0.006945,0.006950,0.006950,1845880
2016-11-25,0.006948,0.006979,0.006888,0.006902,0.006902,995869
2016-11-26,0.006895,0.007390,0.006847,0.007390,0.007390,560816
2016-11-27,0.007385,0.007499,0.007070,0.007074,0.007074,525140
2016-11-28,0.007082,0.007114,0.006947,0.007008,0.007008,1818750
2016-11-29,0.007009,0.007042,0.006780,0.006780,0.006780,1551670
2016-11-30,0.006779,0.006784,0.006720,0.006723,0.006723,1495310
2016-12-01,0.006723,0.006737,0.006702,0.006702,0.006702,1142000
2016-12-02,0.006707,0.006906,0.006615,0.006660,0.006660,1756030
2016-12-03,0.006712,0.006890,0.006588,0.006588,0.006588,1213480
2016-12-04,0.006592,0.006595,0.006519,0.006527,0.006527,1167110
2016-12-05,0.006525,0.006761,0.006419,0.006434,0.006434,867666
2016-12-06,0.006435,0.006655,0.006417,0.006655,0.006655,1396500
2016-12-07,0.006653,0.006851,0.006565,0.006851,0.006851,2805260
2016-12-08,0.006849,0.007156,0.006829,0.007097,0.007097,2789540
2016-12-09,0.007091,0.007162,0.007007,0.007135,0.007135,2421860
2016-12-10,0.007138,0.007145,0.006816,0.006816,0.006816,1297860
2016-12-11,0.006816,0.006998,0.006731,0.006744,0.006744,978511
2016-12-12,0.006744,0.006809,0.006743,0.006778,0.006778,1449640
2016-12-13,0.006780,0.006781,0.006678,0.006708,0.006708,1946660
2016-12-14,0.006704,0.006753,0.006690,0.006705,0.006705,2002770
2016-12-15,0.006699,0.006699,0.006606,0.006662,0.006662,1050570
2016-12-16,0.006662,0.006791,0.006661,0.006710,0.006710,2575390
2016-12-17,0.006704,0.006711,0.006535,0.006541,0.006541,1838990
2016-12-18,0.006541,0.006580,0.006533,0.006574,0.006574,1194400
2016-12-19,0.006582,0.006582,0.006534,0.006545,0.006545,1109670
2016-12-20,0.006540,0.006543,0.006481,0.006500,0.006500,2284690
2016-12-21,0.006498,0.006498,0.006417,0.006445,0.006445,2300840
2016-12-22,0.006452,0.006466,0.006324,0.006363,0.006363,2897110
2016-12-23,0.006362,0.006436,0.006281,0.006286,0.006286,3514540
2016-12-24,0.006275,0.006371,0.006234,0.006349,0.006349,2495670
2016-12-25,0.006350,0.006453,0.006334,0.006444,0.006444,2188780
2016-12-26,0.006443,0.006481,0.006323,0.006326,0.006326,1640840
2016-12-27,0.006326,0.006326,0.006188,0.006199,0.006199,2471000
2016-12-28,0.006193,0.006336,0.006126,0.006173,0.006173,2064130
2016-12-29,0.006180,0.006354,0.006167,0.006341,0.006341,1345050
2016-12-30,0.006352,0.006455,0.006338,0.006426,0.006426,1379470
2016-12-31,0.006417,0.006538,0.006387,0.006449,0.006449,272884
2017-01-01,0.006523,0.006702,0.006334,0.006368,0.006368,418978
2017-01-02,0.006386,0.006437,0.006281,0.006311,0.006311,1046250
2017-01-03,0.006290,0.006392,0.006278,0.006386,0.006386,1014830
2017-01-04,0.006385,0.006656,0.006385,0.006570,0.006570,1642730
2017-01-05,0.006572,0.006580,0.006031,0.006201,0.006201,4058170
2017-01-06,0.006197,0.006394,0.006109,0.006315,0.006315,1746150
2017-01-07,0.006351,0.006404,0.006133,0.006366,0.006366,1351030
2017-01-08,0.006383,0.006383,0.006232,0.006233,0.006233,554133
2017-01-09,0.006239,0.006294,0.006127,0.006167,0.006167,702255
2017-01-10,0.006157,0.006815,0.006148,0.006698,0.006698,2510530
2017-01-11,0.006708,0.006721,0.006312,0.006411,0.006411,3436270
2017-01-12,0.006417,0.006851,0.006351,0.006423,0.006423,5013190
2017-01-13,0.006434,0.006664,0.006396,0.006596,0.006596,2059340
2017-01-14,0.006610,0.006872,0.006585,0.006863,0.006863,1307810
2017-01-15,0.006867,0.006925,0.006726,0.006726,0.006726,780822
2017-01-16,0.006747,0.006836,0.006717,0.006788,0.006788,699284
2017-01-17,0.006772,0.006848,0.006612,0.006800,0.006800,1842150
2017-01-18,0.006790,0.007125,0.006659,0.006709,0.006709,1342730
2017-01-19,0.006713,0.007040,0.006671,0.007034,0.007034,760684
2017-01-20,0.007032,0.007160,0.006610,0.006675,0.006675,620052
2017-01-21,0.006694,0.006824,0.006678,0.006706,0.006706,553724
2017-01-22,0.006706,0.006759,0.006653,0.006713,0.006713,362422
2017-01-23,0.006718,0.006735,0.006662,0.006697,0.006697,309838
2017-01-24,0.006708,0.006718,0.006534,0.006540,0.006540,509262
2017-01-25,0.006527,0.006594,0.006490,0.006513,0.006513,522497
2017-01-26,0.006511,0.007073,0.006425,0.006690,0.006690,1446950
2017-01-27,0.006686,0.006815,0.006331,0.006415,0.006415,924745
2017-01-28,0.006409,0.006419,0.006323,0.006342,0.006342,241491
2017-01-29,0.006356,0.006493,0.006287,0.006402,0.006402,325176
2017-01-30,0.006402,0.006468,0.006353,0.006381,0.006381,391822
2017-01-31,0.006390,0.006411,0.006297,0.006314,0.006314,661444
2017-02-01,0.006311,0.006642,0.006249,0.006540,0.006540,1836820
2017-02-02,0.006540,0.006630,0.006381,0.006469,0.006469,670888
2017-02-03,0.006466,0.006510,0.006401,0.006474,0.006474,548263
2017-02-04,0.006487,0.006528,0.006429,0.006492,0.006492,314187
2017-02-05,0.006494,0.006563,0.006403,0.006442,0.006442,367001
2017-02-06,0.006439,0.006494,0.006397,0.006450,0.006450,386766
2017-02-07,0.006437,0.006509,0.006378,0.006407,0.006407,945440
2017-02-08,0.006407,0.007833,0.006402,0.006438,0.006438,860217
2017-02-09,0.006433,0.006484,0.006193,0.006374,0.006374,1700680
2017-02-10,0.006367,0.006700,0.006192,0.006289,0.006289,808768
2017-02-11,0.006290,0.006395,0.006273,0.006333,0.006333,334607
2017-02-12,0.006328,0.006364,0.006269,0.006269,0.006269,230479
2017-02-13,0.006267,0.006338,0.006228,0.006251,0.006251,462843
2017-02-14,0.006240,0.006352,0.006240,0.006278,0.006278,671150
2017-02-15,0.006279,0.006302,0.006095,0.006147,0.006147,813299
2017-02-16,0.006138,0.006244,0.005988,0.006027,0.006027,1355840
2017-02-17,0.005939,0.006095,0.005872,0.005935,0.005935,1160600
2017-02-18,0.005949,0.006014,0.005427,0.005569,0.005569,1866850
2017-02-19,0.005589,0.005892,0.005570,0.005878,0.005878,896856
2017-02-20,0.005879,0.005949,0.005740,0.005873,0.005873,880117
2017-02-21,0.005871,0.005909,0.005735,0.005832,0.005832,653081
2017-02-22,0.005849,0.005887,0.005817,0.005860,0.005860,500712
2017-02-23,0.005856,0.005943,0.005798,0.005895,0.005895,750533
2017-02-24,0.005883,0.005919,0.005644,0.005701,0.005701,1343690
2017-02-25,0.005700,0.005743,0.005628,0.005665,0.005665,684577
2017-02-26,0.005664,0.005733,0.005651,0.005671,0.005671,258373
2017-02-27,0.005665,0.005696,0.005608,0.005609,0.005609,641126
2017-02-28,0.005608,0.005631,0.005438,0.005536,0.005536,1693350
2017-03-01,0.005525,0.005547,0.005372,0.005408,0.005408,1630460
2017-03-02,0.005419,0.006217,0.005408,0.005991,0.005991,3811500
2017-03-03,0.005988,0.006346,0.005968,0.006339,0.006339,2703850
2017-03-04,0.006354,0.006497,0.006278,0.006299,0.006299,1372440
2017-03-05,0.006290,0.006389,0.006129,0.006129,0.006129,1044760
2017-03-06,0.006129,0.006221,0.006047,0.006057,0.006057,1023500
2017-03-07,0.006057,0.006577,0.005974,0.006534,0.006534,2901920
2017-03-08,0.006551,0.006776,0.006363,0.006509,0.006509,3432500
2017-03-09,0.006485,0.006606,0.006423,0.006498,0.006498,2064660
2017-03-10,0.006503,0.006546,0.006050,0.006227,0.006227,3144440
2017-03-11,0.006229,0.006383,0.006130,0.006238,0.006238,1818590
2017-03-12,0.006214,0.006313,0.006086,0.006255,0.006255,1531030
2017-03-13,0.006271,0.006429,0.006156,0.006385,0.006385,2561890
2017-03-14,0.006346,0.006406,0.006277,0.006381,0.006381,1358830
2017-03-15,0.006370,0.006500,0.006301,0.006314,0.006314,1376090
2017-03-16,0.006319,0.006409,0.006213,0.006394,0.006394,3860210
2017-03-17,0.006406,0.006406,0.005970,0.006116,0.006116,3442010
2017-03-18,0.006137,0.007396,0.006118,0.006710,0.006710,7223300
2017-03-19,0.006736,0.007198,0.006556,0.006912,0.006912,4241970
2017-03-20,0.006915,0.007112,0.006761,0.006975,0.006975,3423710
2017-03-21,0.006996,0.007075,0.006792,0.006909,0.006909,3021440
2017-03-22,0.006908,0.007460,0.006882,0.007301,0.007301,4652530
2017-03-23,0.007284,0.010582,0.007258,0.010582,0.010582,12315100
2017-03-24,0.010528,0.010825,0.009135,0.010518,0.010518,24493700
2017-03-25,0.010502,0.010711,0.009040,0.009116,0.009116,11334900
2017-03-26,0.009159,0.009840,0.009079,0.009545,0.009545,5475230
2017-03-27,0.009482,0.010053,0.009155,0.009597,0.009597,6336150
2017-03-28,0.009568,0.009644,0.009280,0.009514,0.009514,3111280
2017-03-29,0.009526,0.010101,0.009520,0.010101,0.010101,3344230
2017-03-30,0.010125,0.014126,0.010125,0.013276,0.013276,19821800
2017-03-31,0.013049,0.021776,0.013049,0.020889,0.020889,72699400
2017-04-01,0.021743,0.022798,0.019664,0.021892,0.021892,30657700
2017-04-02,0.021938,0.071441,0.021696,0.061159,0.061159,230622000
2017-04-03,0.060291,0.061594,0.027447,0.033023,0.033023,155550000
2017-04-04,0.033032,0.040702,0.028324,0.037455,0.037455,78538096
2017-04-05,0.037386,0.040178,0.035214,0.035544,0.035544,42360300
2017-04-06,0.035672,0.036843,0.029463,0.032665,0.032665,48264600
2017-04-07,0.032740,0.036935,0.030789,0.036320,0.036320,36825000
2017-04-08,0.036355,0.036895,0.034932,0.035849,0.035849,14782600
2017-04-09,0.035799,0.035799,0.032327,0.034020,0.034020,15695600
2017-04-10,0.034123,0.035091,0.032806,0.033598,0.033598,12012700
2017-04-11,0.033677,0.034576,0.032035,0.032952,0.032952,11301000
2017-04-12,0.033002,0.034794,0.032477,0.034336,0.034336,13437000
2017-04-13,0.034459,0.035574,0.033461,0.034383,0.034383,15872400
2017-04-14,0.034262,0.035127,0.032986,0.033779,0.033779,8869300
2017-04-15,0.033528,0.034281,0.033276,0.033955,0.033955,4972610
2017-04-16,0.033880,0.034002,0.033194,0.033462,0.033462,5980280
2017-04-17,0.033400,0.034060,0.032955,0.033655,0.033655,7933260
2017-04-18,0.033638,0.034021,0.032866,0.033184,0.033184,8970210
2017-04-19,0.033181,0.033387,0.029687,0.030173,0.030173,13265600
2017-04-20,0.030259,0.030611,0.027493,0.029984,0.029984,25650400
2017-04-21,0.029727,0.034044,0.029216,0.032779,0.032779,28245700
2017-04-22,0.033122,0.033279,0.031422,0.031770,0.031770,9020550
2017-04-23,0.031878,0.031974,0.030742,0.031278,0.031278,4976320
2017-04-24,0.031236,0.031436,0.030739,0.031384,0.031384,6333250
2017-04-25,0.031409,0.033826,0.031297,0.032346,0.032346,13469200
2017-04-26,0.032390,0.033509,0.032183,0.032797,0.032797,11921700
2017-04-27,0.032827,0.035377,0.032157,0.034816,0.034816,16661600
2017-04-28,0.034843,0.045111,0.034784,0.044475,0.044475,81121600
2017-04-29,0.044558,0.057719,0.044558,0.052868,0.052868,114359000
2017-04-30,0.052807,0.054646,0.049574,0.051607,0.051607,41974200
2017-05-01,0.051580,0.057779,0.049317,0.055115,0.055115,61730100
2017-05-02,0.054646,0.055639,0.050710,0.053908,0.053908,33814700
2017-05-03,0.053905,0.061435,0.052283,0.060490,0.060490,42869000
2017-05-04,0.061062,0.085499,0.059283,0.078914,0.078914,153374000
2017-05-05,0.080229,0.106935,0.078704,0.093551,0.093551,184430000
2017-05-06,0.093429,0.106144,0.093429,0.101791,0.101791,88394200
2017-05-07,0.101929,0.148274,0.098938,0.141763,0.141763,249028992
2017-05-08,0.141620,0.237587,0.135105,0.198212,0.198212,402611008
2017-05-09,0.199198,0.216890,0.134406,0.160074,0.160074,214002000
2017-05-10,0.158471,0.201207,0.156363,0.186066,0.186066,138792000
2017-05-11,0.185035,0.194828,0.162431,0.183135,0.183135,103699000
2017-05-12,0.182760,0.209535,0.180984,0.206068,0.206068,123635000
2017-05-13,0.206697,0.223602,0.186980,0.214878,0.214878,117101000
2017-05-14,0.215179,0.223486,0.211186,0.220223,0.220223,69732000
2017-05-15,0.220069,0.270720,0.220069,0.270720,0.270720,223923008
2017-05-16,0.269824,0.349861,0.269824,0.349861,0.349861,440881984
2017-05-17,0.355124,0.435170,0.326358,0.394132,0.394132,470974016
2017-05-18,0.394931,0.408012,0.331116,0.364869,0.364869,237644000
2017-05-19,0.363505,0.363505,0.300794,0.327801,0.327801,269894016
2017-05-20,0.328631,0.370361,0.303941,0.351634,0.351634,237792000
2017-05-21,0.353164,0.367636,0.332222,0.336201,0.336201,129765000
2017-05-22,0.338403,0.345412,0.270091,0.317954,0.317954,265699008
2017-05-23,0.313347,0.354014,0.291893,0.323368,0.323368,153050000
2017-05-24,0.325054,0.357358,0.293009,0.295890,0.295890,166168000
2017-05-25,0.291834,0.303467,0.238308,0.246065,0.246065,237804992
2017-05-26,0.245083,0.327812,0.245083,0.271808,0.271808,253935008
2017-05-27,0.272697,0.283363,0.162345,0.212549,0.212549,255532000
2017-05-28,0.212887,0.242395,0.204652,0.229554,0.229554,122253000
2017-05-29,0.227189,0.242820,0.214777,0.232070,0.232070,86555600
2017-05-30,0.232191,0.237367,0.205324,0.205324,0.205324,92808704
2017-05-31,0.205360,0.247677,0.193839,0.246590,0.246590,160620000
2017-06-01,0.243946,0.336797,0.243946,0.333657,0.333657,588819008
2017-06-02,0.333645,0.335809,0.290710,0.303448,0.303448,293676992
2017-06-03,0.300460,0.310863,0.277563,0.294580,0.294580,155454000
2017-06-04,0.298386,0.313944,0.277185,0.299413,0.299413,153488000
2017-06-05,0.299862,0.302394,0.284600,0.294003,0.294003,78433504
2017-06-06,0.294028,0.294537,0.276248,0.284548,0.284548,132720000
2017-06-07,0.284677,0.298379,0.278874,0.279783,0.279783,145839008
2017-06-08,0.280902,0.298570,0.276441,0.289678,0.289678,103152000
2017-06-09,0.289695,0.299493,0.285884,0.286019,0.286019,102482000
2017-06-10,0.285806,0.288991,0.257879,0.260874,0.260874,156720992
2017-06-11,0.259445,0.277735,0.259113,0.272759,0.272759,114566000
2017-06-12,0.273075,0.283290,0.247476,0.253964,0.253964,149942000
2017-06-13,0.253823,0.274659,0.252200,0.266153,0.266153,111937000
2017-06-14,0.265823,0.307854,0.263202,0.278447,0.278447,431096000
2017-06-15,0.278196,0.278923,0.240868,0.259266,0.259266,191548000
2017-06-16,0.259473,0.266211,0.252408,0.262068,0.262068,88152400
2017-06-17,0.262358,0.270717,0.258105,0.268351,0.268351,121948000
2017-06-18,0.268085,0.289468,0.265078,0.284600,0.284600,232512000
2017-06-19,0.283977,0.296068,0.280233,0.296068,0.296068,164955008
2017-06-20,0.292194,0.339533,0.290147,0.324427,0.324427,793609984
2017-06-21,0.324623,0.327760,0.283614,0.296366,0.296366,358492992
2017-06-22,0.299886,0.305852,0.291519,0.297848,0.297848,194551008
2017-06-23,0.297718,0.320751,0.295551,0.319978,0.319978,177220992
2017-06-24,0.319188,0.327117,0.306487,0.311110,0.311110,313710016
2017-06-25,0.310816,0.311157,0.289148,0.298423,0.298423,158844992
2017-06-26,0.298770,0.301980,0.260819,0.277288,0.277288,280100000
2017-06-27,0.277288,0.278810,0.251052,0.276306,0.276306,186951008
2017-06-28,0.275391,0.281490,0.267840,0.280455,0.280455,126278000
2017-06-29,0.280565,0.280873,0.264175,0.265421,0.265421,89745296
2017-06-30,0.266060,0.269160,0.262242,0.262930,0.262930,67764496
2017-07-01,0.262855,0.263053,0.252966,0.254744,0.254744,53611000
2017-07-02,0.254512,0.259951,0.250944,0.259449,0.259449,54095000
2017-07-03,0.258977,0.262354,0.255666,0.259959,0.259959,60367800
2017-07-04,0.259841,0.262258,0.254387,0.254709,0.254709,56008900
2017-07-05,0.255125,0.261713,0.254275,0.256523,0.256523,73292096
2017-07-06,0.256374,0.257148,0.253303,0.254641,0.254641,43845800
2017-07-07,0.254858,0.255431,0.238892,0.239480,0.239480,88408000
2017-07-08,0.239741,0.239741,0.221769,0.236134,0.236134,124578000
2017-07-09,0.236884,0.248501,0.233416,0.233416,0.233416,82755000
2017-07-10,0.234067,0.234067,0.185418,0.203165,0.203165,119367000
2017-07-11,0.196415,0.203320,0.168265,0.185019,0.185019,271415008
2017-07-12,0.184198,0.205898,0.177162,0.205354,0.205354,153023008
2017-07-13,0.205873,0.230452,0.193357,0.200809,0.200809,216750000
2017-07-14,0.200819,0.201156,0.183369,0.190769,0.190769,97037600
2017-07-15,0.190976,0.191167,0.167118,0.170589,0.170589,131779000
2017-07-16,0.169480,0.172575,0.119770,0.148056,0.148056,257944000
2017-07-17,0.150146,0.179604,0.141425,0.177889,0.177889,312684992
2017-07-18,0.179668,0.195807,0.165966,0.188718,0.188718,295840992
2017-07-19,0.188498,0.188533,0.158188,0.168388,0.168388,147778000
2017-07-20,0.170017,0.192918,0.167718,0.188295,0.188295,183292000
2017-07-21,0.189430,0.190708,0.181098,0.182608,0.182608,104722000
2017-07-22,0.182168,0.195009,0.181447,0.193320,0.193320,83913800
2017-07-23,0.193568,0.204121,0.188722,0.195058,0.195058,195682000
2017-07-24,0.194979,0.195279,0.189835,0.192002,0.192002,56632800
2017-07-25,0.192280,0.192734,0.169797,0.178104,0.178104,166807008
2017-07-26,0.177582,0.180872,0.169060,0.173822,0.173822,76584600
2017-07-27,0.175210,0.176602,0.171980,0.173457,0.173457,34575100
2017-07-28,0.173211,0.174078,0.162183,0.165937,0.165937,74649800
2017-07-29,0.165218,0.171566,0.155475,0.169871,0.169871,80897000
2017-07-30,0.169494,0.170411,0.164094,0.165082,0.165082,40621700
2017-07-31,0.165050,0.169535,0.162002,0.167386,0.167386,57273800
2017-08-01,0.168024,0.178332,0.166124,0.177053,0.177053,119957000
2017-08-02,0.177531,0.179655,0.171618,0.173113,0.173113,53441400
2017-08-03,0.173218,0.175969,0.171730,0.174612,0.174612,31479000
2017-08-04,0.174555,0.176053,0.172224,0.173743,0.173743,45170000
2017-08-05,0.173865,0.187844,0.173267,0.184737,0.184737,114270000
2017-08-06,0.185398,0.189486,0.180298,0.180444,0.180444,74161600
2017-08-07,0.179716,0.181847,0.177605,0.179021,0.179021,58052100
2017-08-08,0.179602,0.194391,0.178487,0.192586,0.192586,180028000
2017-08-09,0.192527,0.192914,0.180629,0.182947,0.182947,97805400
2017-08-10,0.183168,0.183500,0.180013,0.180399,0.180399,48162800
2017-08-11,0.180175,0.182631,0.177627,0.179307,0.179307,54059700
2017-08-12,0.179221,0.182599,0.173242,0.173853,0.173853,65229300
2017-08-13,0.173545,0.174147,0.162625,0.168092,0.168092,110199000
2017-08-14,0.168376,0.180054,0.165289,0.169991,0.169991,84388304
2017-08-15,0.169790,0.169790,0.158244,0.161221,0.161221,100614000
2017-08-16,0.161238,0.161726,0.153087,0.160431,0.160431,107920000
2017-08-17,0.160787,0.161001,0.155909,0.157498,0.157498,56084300
2017-08-18,0.157117,0.168716,0.154162,0.158883,0.158883,146539008
2017-08-19,0.159553,0.162348,0.152305,0.155057,0.155057,87062096
2017-08-20,0.154569,0.161205,0.153432,0.158735,0.158735,68542800
2017-08-21,0.158410,0.205684,0.154856,0.191918,0.191918,447088992
2017-08-22,0.194971,0.254659,0.171483,0.239286,0.239286,1450040064
2017-08-23,0.240987,0.297662,0.219992,0.246827,0.246827,1770400000
2017-08-24,0.252371,0.288783,0.212543,0.218958,0.218958,1342360064
2017-08-25,0.217200,0.232184,0.203022,0.217828,0.217828,504484000
2017-08-26,0.218256,0.229086,0.210324,0.212577,0.212577,184120992
2017-08-27,0.212617,0.212617,0.197717,0.202995,0.202995,193971008
2017-08-28,0.203425,0.236260,0.196610,0.224508,0.224508,542467968
2017-08-29,0.224026,0.225926,0.214867,0.218564,0.218564,269769984
2017-08-30,0.218871,0.229805,0.217476,0.228006,0.228006,181186000
2017-08-31,0.227558,0.261038,0.225907,0.255630,0.255630,432574016
2017-09-01,0.255803,0.256162,0.243833,0.248479,0.248479,283576000
2017-09-02,0.249348,0.249680,0.217774,0.226669,0.226669,329928000
2017-09-03,0.227229,0.236443,0.218662,0.228811,0.228811,186526000
2017-09-04,0.228781,0.228781,0.195960,0.204968,0.204968,239612992
2017-09-05,0.205110,0.218674,0.190232,0.215189,0.215189,242636000
2017-09-06,0.214951,0.226860,0.214805,0.226186,0.226186,163296992
2017-09-07,0.226382,0.227210,0.219618,0.223640,0.223640,103080000
2017-09-08,0.223615,0.224308,0.206103,0.211518,0.211518,151328992
2017-09-09,0.211293,0.211892,0.206395,0.209995,0.209995,51185500
2017-09-10,0.209606,0.216529,0.197605,0.213031,0.213031,117091000
2017-09-11,0.212513,0.220057,0.210353,0.214441,0.214441,138339008
2017-09-12,0.214860,0.220623,0.207608,0.209303,0.209303,94519504
2017-09-13,0.209630,0.209674,0.196179,0.200778,0.200778,105471000
2017-09-14,0.200427,0.202010,0.164167,0.164167,0.164167,152532992
2017-09-15,0.165035,0.189184,0.150973,0.181358,0.181358,289414016
2017-09-16,0.181925,0.187417,0.172279,0.179082,0.179082,84495200
2017-09-17,0.178377,0.181121,0.171017,0.178393,0.178393,49161100
2017-09-18,0.178309,0.190019,0.178309,0.189768,0.189768,88397904
2017-09-19,0.189819,0.190680,0.181334,0.184041,0.184041,54046100
2017-09-20,0.183710,0.186229,0.180333,0.182078,0.182078,34521600
2017-09-21,0.180981,0.182109,0.171148,0.171754,0.171754,43583200
2017-09-22,0.171567,0.175870,0.169291,0.173510,0.173510,37244700
2017-09-23,0.173371,0.178672,0.171527,0.177882,0.177882,32476700
2017-09-24,0.178175,0.178939,0.174165,0.175787,0.175787,20566500
2017-09-25,0.175519,0.183665,0.174939,0.181487,0.181487,35622600
2017-09-26,0.181968,0.191247,0.180085,0.186119,0.186119,70000704
2017-09-27,0.185297,0.207687,0.185098,0.203299,0.203299,249934000
2017-09-28,0.202532,0.203271,0.191344,0.196131,0.196131,117962000
2017-09-29,0.196105,0.196203,0.187172,0.193606,0.193606,72291200
2017-09-30,0.193824,0.199826,0.193497,0.197529,0.197529,54729300
2017-10-01,0.197622,0.207185,0.196170,0.206532,0.206532,51345500
2017-10-02,0.206077,0.206556,0.199444,0.202676,0.202676,77412304
2017-10-03,0.203209,0.204808,0.198730,0.203318,0.203318,48703100
2017-10-04,0.203218,0.217024,0.202647,0.214774,0.214774,123573000
2017-10-05,0.215583,0.241023,0.215583,0.237016,0.237016,404299008
2017-10-06,0.237726,0.242424,0.233533,0.234039,0.234039,167492000
2017-10-07,0.233963,0.239336,0.233478,0.238610,0.238610,77950200
2017-10-08,0.238312,0.279944,0.237532,0.279944,0.279944,529838016
2017-10-09,0.278758,0.278758,0.240430,0.251825,0.251825,610110016
2017-10-10,0.252825,0.266560,0.241193,0.260733,0.260733,384048992
2017-10-11,0.260658,0.267843,0.259080,0.264439,0.264439,161206000
2017-10-12,0.265046,0.267468,0.248414,0.248414,0.248414,245004000
2017-10-13,0.248285,0.264250,0.238867,0.260489,0.260489,398688992
2017-10-14,0.261150,0.267721,0.257320,0.257320,0.257320,211160000
2017-10-15,0.257537,0.268419,0.249048,0.263983,0.263983,280211008
2017-10-16,0.263386,0.291359,0.249010,0.256232,0.256232,963158016
2017-10-17,0.256098,0.263147,0.222939,0.232064,0.232064,411264992
2017-10-18,0.231216,0.238150,0.207265,0.218520,0.218520,354224992
2017-10-19,0.218229,0.231790,0.208317,0.215150,0.215150,304542016
2017-10-20,0.215086,0.223822,0.208754,0.210549,0.210549,182704000
2017-10-21,0.210189,0.212381,0.200774,0.211016,0.211016,116807000
2017-10-22,0.210958,0.211901,0.200722,0.204177,0.204177,75849504
2017-10-23,0.203504,0.203919,0.190729,0.196928,0.196928,99914800
2017-10-24,0.195567,0.217508,0.190455,0.206644,0.206644,220080992
2017-10-25,0.207113,0.208237,0.201803,0.204604,0.204604,75017504
2017-10-26,0.204444,0.206289,0.202660,0.203628,0.203628,38193100
2017-10-27,0.203668,0.204492,0.201771,0.202785,0.202785,29623000
2017-10-28,0.202592,0.203476,0.201401,0.201835,0.201835,26864900
2017-10-29,0.201358,0.205209,0.200075,0.202785,0.202785,62511100
2017-10-30,0.203076,0.204135,0.201946,0.202711,0.202711,34835100
2017-10-31,0.202405,0.203778,0.200461,0.200558,0.200558,43875700
2017-11-01,0.200247,0.201501,0.193613,0.194124,0.194124,67921000
2017-11-02,0.194596,0.211848,0.183815,0.205861,0.205861,197770000
2017-11-03,0.206205,0.228026,0.201728,0.208133,0.208133,373401984
2017-11-04,0.208083,0.208479,0.202133,0.203750,0.203750,74013200
2017-11-05,0.203274,0.205124,0.201117,0.202055,0.202055,46959000
2017-11-06,0.201967,0.208662,0.201410,0.205990,0.205990,102233000
2017-11-07,0.205103,0.211375,0.203978,0.210354,0.210354,114073000
2017-11-08,0.210675,0.221458,0.208060,0.217437,0.217437,156959008
2017-11-09,0.217911,0.221791,0.214866,0.217488,0.217488,147916992
2017-11-10,0.218256,0.219068,0.205260,0.206483,0.206483,141032992
2017-11-11,0.205948,0.214456,0.205459,0.210430,0.210430,134503008
2017-11-12,0.210214,0.210214,0.195389,0.197339,0.197339,251175008
2017-11-13,0.197472,0.204081,0.197456,0.203442,0.203442,132567000
2017-11-14,0.203679,0.213693,0.203679,0.209825,0.209825,127361000
2017-11-15,0.208937,0.213105,0.208058,0.212956,0.212956,100294000
2017-11-16,0.212655,0.271790,0.209287,0.227107,0.227107,1022579968
2017-11-17,0.224768,0.239409,0.220273,0.226581,0.226581,397071008
2017-11-18,0.226547,0.230399,0.222399,0.228627,0.228627,144298000
2017-11-19,0.228140,0.236231,0.226037,0.231016,0.231016,193808000
2017-11-20,0.231336,0.243430,0.230917,0.238759,0.238759,214663008
2017-11-21,0.237978,0.240974,0.227200,0.233271,0.233271,217851008
2017-11-22,0.232642,0.240848,0.232317,0.238859,0.238859,167078000
2017-11-23,0.238991,0.250096,0.237304,0.242402,0.242402,240684992
2017-11-24,0.242851,0.245388,0.238421,0.244642,0.244642,211486000
2017-11-25,0.244178,0.255700,0.243584,0.252393,0.252393,212592992
2017-11-26,0.252914,0.252914,0.248589,0.248818,0.248818,133297000
2017-11-27,0.248305,0.254733,0.247861,0.253927,0.253927,196735008
2017-11-28,0.254037,0.301084,0.253415,0.299152,0.299152,720742976
2017-11-29,0.297867,0.297867,0.239409,0.243064,0.243064,541177984
2017-11-30,0.246433,0.261524,0.229586,0.250878,0.250878,270907008
2017-12-01,0.250352,0.258828,0.239438,0.255699,0.255699,182992000
2017-12-02,0.255656,0.259218,0.250756,0.255492,0.255492,118250000
2017-12-03,0.255530,0.263072,0.247391,0.252558,0.252558,134710000
2017-12-04,0.252919,0.255362,0.247160,0.253571,0.253571,104650000
2017-12-05,0.253598,0.253988,0.245234,0.246101,0.246101,174591008
2017-12-06,0.245416,0.245705,0.227742,0.232544,0.232544,274526016
2017-12-07,0.232623,0.233760,0.221340,0.222823,0.222823,275204992
2017-12-08,0.223636,0.278673,0.222168,0.252125,0.252125,660172032
2017-12-09,0.252162,0.255684,0.240073,0.244708,0.244708,205288992
